id,shop_id,shop_name,is_mall,is_verified,follower_count,rating_star,rating_count,response_rate,location,total_products,total_sold,shop_url,crawled_at
7342,300104641,CONN MÈOO NHỎOO,0,0,77,4.745283,210,75.0,TP. Hồ Chí Minh,26,224,https://shopee.vn/susukem005,2026-03-19 16:06:35
7343,300816855,DrH Cosmetic Beauty,0,0,130254,4.951774,22321,100.0,Hà Nội,238,22552,https://shopee.vn/drh.cosmetics.beauty,2026-03-19 16:06:39
7344,302498599,Glade shop,0,0,31616,4.935684,40726,98.0,TP. Hồ Chí Minh,140,41285,https://shopee.vn/quangthoai1991,2026-03-19 16:06:43
7345,304418276,MIZAXI,0,0,86,4.901099,181,100.0,TP. Hồ Chí Minh,51,183,https://shopee.vn/mizaxi,2026-03-19 16:06:46
7346,305288352,Đồ lót MB MABELLE Chính Hãng,0,0,3791,4.853286,1989,98.0,Hà Nội,205,2065,https://shopee.vn/mbmabelle.com,2026-03-19 16:06:51
7347,307048068,ELSA BODYMIST STORE,0,0,5030,4.719863,6276,50.0,Đà Nẵng,14,6784,https://shopee.vn/elsa.6868,2026-03-19 16:06:56
7348,308559496,D'TOCO,0,0,6194,4.900859,1291,40.0,TP. Hồ Chí Minh,98,1321,https://shopee.vn/d.toco,2026-03-19 16:07:00
7349,308769288,BeautyU - Mỹ Phẩm Thiên Nhiên,0,0,8188,4.874104,8128,70.0,TP. Hồ Chí Minh,9,8367,https://shopee.vn/beautyustore1920,2026-03-19 16:07:03
7350,309792134,Thanh Tuyền 2,0,0,79,4.89673,582,93.0,TP. Hồ Chí Minh,88,592,https://shopee.vn/myphamthanhtuyen2,2026-03-19 16:07:07
7351,310079328,Zô Shop - Cosmetics & Beauty,0,0,36532,4.966502,32828,98.0,Hà Nội,402,32992,https://shopee.vn/zoshop.official,2026-03-19 16:07:11
7352,311770172,Đậu Đậu Bách Hóa,0,0,14,4.877551,50,57.0,TP. Hồ Chí Minh,68,51,https://shopee.vn/quynhgiao0511,2026-03-19 16:07:15
7353,313561356,Tiệm Nàng Xinh🌷order Hàn Quốc,0,0,157,0.0,0,57.0,Hà Nội,2,0,https://shopee.vn/cheryshop25,2026-03-19 16:07:19
7354,314977992,Tiệm Linh Linhh,0,0,4559,4.913761,536,19.0,Hà Nội,89,547,https://shopee.vn/tiemlinhlinh,2026-03-19 16:07:23
7355,315036968,annashop.phanphoimyphammeea,0,0,2425,4.886588,1076,70.0,TP. Hồ Chí Minh,113,1107,https://shopee.vn/annashop.phanphoimyphammeea,2026-03-19 16:07:28
7356,315159089,LUÂN VE CHAI 1,0,0,1347,4.88,29,5.0,Đồng Nai,6,30,https://shopee.vn/luandongnat22,2026-03-19 16:07:32
7357,317428602,DR.SAFFRON ,0,0,273874,4.856695,127284,100.0,Hà Nội,284,131842,https://shopee.vn/dr.saffron_official_store,2026-03-19 16:07:36
7358,317965141,Alle 4U,0,0,10192,4.711215,1007,53.0,TP. Hồ Chí Minh,1239,1086,https://shopee.vn/alle4u.vn,2026-03-19 16:07:39
7359,318220022,Japanshopvn Official,0,0,146895,4.911142,10270,100.0,Hà Nội,332,10463,https://shopee.vn/japanshop.vn_official,2026-03-19 16:07:43
7360,318300830,Dumin Olive Young,0,0,249,4.875486,260,0.0,Đồng Nai,49,269,https://shopee.vn/du.min_store,2026-03-19 16:07:48
7361,326118650,Dizigone Official,0,0,31094,4.950095,49597,100.0,TP. Hồ Chí Minh,73,50068,https://shopee.vn/dizigone,2026-03-19 16:07:52
7362,327495656,Phương Uyên Kho Sỉ,0,0,13,4.84507,78,85.0,Bến Tre,87,82,https://shopee.vn/phuonguyen_12,2026-03-19 16:07:57
7363,328092726,Dung Tokyoshop,0,0,245,4.755396,133,79.0,Hà Nội,416,143,https://shopee.vn/dungphuong254,2026-03-19 16:08:00
7364,329591837,khohanggiadung_tienich,0,0,194,4.663419,1041,86.0,Hà Nội,227,1144,https://shopee.vn/khohanggiadung_tienich,2026-03-19 16:08:05
7365,331515824,NHUỘM TÓC CHENGLOVEHAIRS HN ,0,0,61529,4.883681,2318,100.0,Hà Nội,81,2387,https://shopee.vn/chenglovehair,2026-03-19 16:08:09
7366,331784717,Bé Gold Kids,0,0,193,4.986486,75,100.0,Hà Nội,103,75,https://shopee.vn/iam.meee_,2026-03-19 16:08:14
7367,332309970,Halo_cosmetic,0,0,77052,4.752357,31120,50.0,Hà Nội,164,33218,https://shopee.vn/halo_cosmetic,2026-03-19 16:08:18
7368,332495033,Tủ Nhà Lam,0,0,734,4.88189,250,60.0,TP. Hồ Chí Minh,624,257,https://shopee.vn/lam_closet,2026-03-19 16:08:23
7369,332792151,THANH HẰNG NATURAL BEAUTY,0,0,11147,4.902778,220,100.0,Bà Rịa - Vũng Tàu,19,224,https://shopee.vn/suongnguyen.1989,2026-03-19 16:08:27
7370,335584135,MAGEFY Official Store,0,0,141742,4.892031,91983,90.0,Quốc Tế,64,94279,https://shopee.vn/magefy.vn,2026-03-19 16:08:30
7371,336557177,Shop Chăm Sóc Tóc Giá Rẻ,0,0,26,4.956044,182,100.0,Đà Nẵng,83,184,https://shopee.vn/sanphamchamsoctocsalon,2026-03-19 16:08:33
7372,339440815,Viora,0,0,655,4.841322,2381,98.0,Hà Nội,79,2465,https://shopee.vn/giahung040321,2026-03-19 16:08:36
7373,340949645,M.A.I Thế Giới Bông Tẩy Trang,0,0,2068,4.804878,81,34.0,Hà Nội,14,85,https://shopee.vn/m.a.i_bongtaytrang,2026-03-19 16:08:41
7374,348467314,sỉ 365,0,0,3522,4.667534,6824,41.0,TP. Hồ Chí Minh,244,7475,https://shopee.vn/hmd1512,2026-03-19 16:08:45
7375,348903801,upbest.vn,0,0,15632,4.782947,12305,84.0,Quốc Tế,811,13034,https://shopee.vn/upbest.vn,2026-03-19 16:08:49
7376,349051371,【COCO】Beauty specialty store,0,0,1677,4.576674,433,45.0,Quốc Tế,301,484,https://shopee.vn/bingmu.vn,2026-03-19 16:08:53
7377,350232256,Lucie’s Store,0,0,1665,4.95958,1265,97.0,TP. Hồ Chí Minh,74,1276,https://shopee.vn/kimngoc_0094.,2026-03-19 16:08:58
7378,351635924,Khả Hân Hair Care,0,0,2,4.757576,32,57.0,Nam Định,10,34,https://shopee.vn/khosidonghetoc,2026-03-19 16:09:03
7379,351745178,trâm hoá mỹ phẩm,0,0,121,4.90566,722,79.0,Bình Định,203,735,https://shopee.vn/titthui,2026-03-19 16:09:06
7380,354262745,MOCA HYCANY,0,0,90,5.0,5,0.0,Bình Dương,34,5,https://shopee.vn/hycanymoca3001,2026-03-19 16:09:10
7381,354648899,GREENQA,0,0,192,4.869347,597,93.0,Hà Nội,253,619,https://shopee.vn/mhgvbb,2026-03-19 16:09:15
7382,359780865,Mặt nạ thế giới,0,0,16,4.266497,353,57.0,Quốc Tế,8,441,https://shopee.vn/maoben.vn,2026-03-19 16:09:19
7383,362588165,Liên Xù Cosmetics,0,0,2113,4.953069,2840,94.0,Hải Dương,521,2866,https://shopee.vn/menca,2026-03-19 16:09:24
7384,362592427,TYDOMART,0,0,45904,4.941295,43882,93.0,Thành phố Hồ Chí Minh,71,44452,https://shopee.vn/tydomart,2026-03-19 16:09:28
7385,362918466,Trà Giang Dụng Cụ Phun Xăm HCM,0,0,991,4.877477,565,100.0,TP. Hồ Chí Minh,236,580,https://shopee.vn/dungcuphunxam68,2026-03-19 16:09:34
7386,363968594,Bách Hóa Sữa Bột Shop,0,0,42824,4.94822,14244,100.0,TP. Hồ Chí Minh,639,14378,https://shopee.vn/bachhoasuabot.com,2026-03-19 16:09:39
7387,365093113,ITANA,0,0,3114,4.836555,4620,79.0,Hà Nội,80,4818,https://shopee.vn/bacosoc123,2026-03-19 16:09:42
7388,368153231,AK Shop Mỹ Phẩm Chính Hãng,0,0,1292,4.61937,2748,96.0,TP. Hồ Chí Minh,109,3049,https://shopee.vn/lan0368710301,2026-03-19 16:09:47
7389,376340864,Bee Bee Cosmetic,0,0,15825,4.958005,1930,87.0,TP. Hồ Chí Minh,204,1945,https://shopee.vn/beebeecosmetic,2026-03-19 16:09:50
7390,388964712,GIA HUY MỸ PHẨM TÓC ,0,0,68,4.838323,516,100.0,TP. Hồ Chí Minh,181,538,https://shopee.vn/giahuy200872,2026-03-19 16:09:54
7391,389516808,khanhngan.22,0,0,96,4.91195,165,88.0,Thái Nguyên,213,171,https://shopee.vn/khanhngan.22,2026-03-19 16:09:57
7392,389705481,Tiệm Bách Hóa SPA Anh Tú,0,0,6386,4.945191,967,96.0,Hà Nội,67,981,https://shopee.vn/truong_anh_tu_1998,2026-03-19 16:10:01
7393,390124828,Dược Mỹ Phẩm WeCan - Thái Minh,0,0,11794,4.884811,11426,100.0,Hà Nội,70,11733,https://shopee.vn/wecanofficialshop,2026-03-19 16:10:06
7394,391337799,ĐÁ QUÝ PHONG THỦY 68,0,0,1109,4.465792,2511,4.0,TP. Hồ Chí Minh,178,2914,https://shopee.vn/daquy_phongthuy,2026-03-19 16:10:11
7395,392797743,Diaco Beauty Store,0,0,14544,4.88366,783,99.0,An Giang,654,808,https://shopee.vn/diacovn,2026-03-19 16:10:15
7396,394617406,AuthMart Hàng Đức,0,0,9224,4.876053,8687,94.0,Hà Nội,184,8969,https://shopee.vn/authmart_hangduc,2026-03-19 16:10:20
7397,395342892,BlessAura,0,0,101,4.3825,341,100.0,Quốc Tế,839,417,https://shopee.vn/nicomart.vn,2026-03-19 16:10:23
7398,395460503,dewydaycosmetics,0,0,1426,5.0,77,34.0,TP. Hồ Chí Minh,8,77,https://shopee.vn/dewydaycosmetics,2026-03-19 16:10:28
7399,396466796,DM MART,0,0,6303,4.845302,6762,69.0,Hà Nội,178,7042,https://shopee.vn/happysun247,2026-03-19 16:10:32
7400,396714201,Chase Me Inner Perfume,0,0,401,4.942161,700,55.0,TP. Hồ Chí Minh,159,713,https://shopee.vn/chasemeperfume,2026-03-19 16:10:36
7401,397397959,SHOP MẸ RÔ 23,0,0,6889,4.86127,32627,76.0,TP. Hồ Chí Minh,566,33741,https://shopee.vn/shopmero23,2026-03-19 16:10:40
7402,397543726,Bling Bling Store 888,0,0,4082,4.901667,4175,93.0,TP. Hồ Chí Minh,67,4274,https://shopee.vn/blingblingstore_888,2026-03-19 16:10:45
7403,397822848,Nhà Mộc - Dầu gội thảo mộc,0,0,844,4.98307,944,100.0,TP. Hồ Chí Minh,45,944,https://shopee.vn/daugoinhamoc,2026-03-19 16:10:49
7404,397868392,Hân Korea,0,0,72983,4.928637,33002,100.0,Hà Nội,148,33493,https://shopee.vn/hankorea8686,2026-03-19 16:10:53
7405,398198951,Xinh Thơm store,0,0,26033,4.848516,1033,99.0,Hà Nội,400,1075,https://shopee.vn/beautyeveryday365vn,2026-03-19 16:10:57
7406,401659793,JLShowStore.vn,0,0,19806,4.875124,58739,58.0,Quốc Tế,648,60455,https://shopee.vn/jlshowstore.vn,2026-03-19 16:11:01
7407,405175176,QUEEN Shop ,0,0,544,4.86631,931,66.0,TP. Hồ Chí Minh,128,964,https://shopee.vn/queenshop.hcm01,2026-03-19 16:11:05
7408,406153600,MCQ AUTHENTIC,0,0,4067,4.962963,27,37.0,Thái Nguyên,117,27,https://shopee.vn/mcqauthentic,2026-03-19 16:11:09
7409,411032154,Thé 1997,0,0,9132,4.951248,5340,95.0,TP. Hồ Chí Minh,313,5402,https://shopee.vn/the1997,2026-03-19 16:11:14
7410,411999108,lethiutbe,0,0,2409,4.902778,289,57.0,Bến Tre,258,299,https://shopee.vn/lethiutbe,2026-03-19 16:11:18
7411,416568326,MANIE BEAUTY COSMETICS,0,0,1752,4.908072,444,98.0,Hà Nội,52,453,https://shopee.vn/manie0202,2026-03-19 16:11:22
7412,418249857,BN WHITE+ Việt Nam,0,0,24422,4.86036,225,57.0,TP. Hồ Chí Minh,45,233,https://shopee.vn/bnwhite_vietnam,2026-03-19 16:11:25
7413,422771282,Moyar Perfume,0,0,298827,4.941661,56032,99.0,TP. Hồ Chí Minh,508,56869,https://shopee.vn/moyarperfume,2026-03-19 16:11:29
7414,423708913,Moduem ® - No1,0,0,2796,4.939163,1080,97.0,TP. Hồ Chí Minh,260,1092,https://shopee.vn/moduem,2026-03-19 16:11:33
7415,424913327,Cosmetic_haichiem,0,0,1560,4.925481,418,57.0,Gia Lai,94,425,https://shopee.vn/cosmetic_haichiem,2026-03-19 16:11:36
7416,425037822,lucyhouse2015,0,0,2988,4.917526,194,100.0,Hà Nội,92,198,https://shopee.vn/lucy_house2015,2026-03-19 16:11:39
7417,425157525,Quà3Miền,0,0,3874,4.884352,10357,100.0,Thái Nguyên,95,10632,https://shopee.vn/qua3mien.vn,2026-03-19 16:11:43
7418,427515360,Mỹ Phẩm Tóc Minh Khang,0,0,7416,4.90824,2767,99.0,TP. Hồ Chí Minh,4153,2828,https://shopee.vn/minhkhanghairshop,2026-03-19 16:11:48
7419,429004250,Ngọc Trúc Store25,0,0,18,0.0,0,50.0,TP. Hồ Chí Minh,17,0,https://shopee.vn/ngoctrucshopp,2026-03-19 16:11:52
7420,429185858,lequyenshop273,0,0,189,4.659926,511,0.0,TP. Hồ Chí Minh,234,563,https://shopee.vn/lequyenshop273,2026-03-19 16:11:56
7421,429514278,Lii Na Beauty,0,0,891,4.708333,21,50.0,TP. Hồ Chí Minh,36,24,https://shopee.vn/vuthiluuly,2026-03-19 16:11:59
7422,430585026,Makeup Xinh Cami,0,0,10805,4.768486,20255,90.0,Hà Nội,559,21518,https://shopee.vn/cami.makeupxinh,2026-03-19 16:12:04
7423,437831628,Maris.D Beauty,0,0,32024,4.89621,2307,88.0,Yên Bái,59,2358,https://shopee.vn/maris.dbeauty,2026-03-19 16:12:09
7424,439587906,Ozostore.vn,0,0,494,4.901771,633,80.0,TP. Hồ Chí Minh,96,648,https://shopee.vn/ozostore.vn,2026-03-19 16:12:13
7425,440412218,Luxy Baby Boutique_Mẹ & Bé,0,0,3376,4.883041,684,100.0,TP. Hồ Chí Minh,43,702,https://shopee.vn/h2o07,2026-03-19 16:12:18
7426,442677296,Soha Pharmacy,0,0,86798,4.933977,40899,96.0,Hà Nội,74,41480,https://shopee.vn/soha_pharmacy,2026-03-19 16:12:21
7427,443668556,Kẹo Beauty 1999,0,0,2996,4.644943,1820,100.0,TP. Hồ Chí Minh,32,2006,https://shopee.vn/tangiadung123,2026-03-19 16:12:26
7428,446658847,Mỹ phẩm Quỳnh Chi,0,0,227,4.920086,472,95.0,Hà Nội,173,481,https://shopee.vn/myphamquynhchi,2026-03-19 16:12:30
7429,446721172,MAIMIT COSMETIC STORE,0,0,3202,4.918851,804,100.0,Bắc Giang,557,820,https://shopee.vn/maimit_cosmetic,2026-03-19 16:12:33
7430,449816950,Thành Nhân Shop Beauty,0,0,14149,4.849283,10236,78.0,TP. Hồ Chí Minh,27,10632,https://shopee.vn/thanhnhan.beautyshop,2026-03-19 16:12:37
7431,451978743,Trami Daily Store,0,0,17940,4.934643,19061,80.0,TP. Hồ Chí Minh,128,19343,https://shopee.vn/trami_daily,2026-03-19 16:12:42
7432,453521593,TDung_Beauty_Store,0,0,7066,4.826433,2541,90.0,TP. Hồ Chí Minh,17,2682,https://shopee.vn/tdung_beauty_store,2026-03-19 16:12:47
7433,457243050,Keishou Store,0,0,415,4.878526,1741,96.0,TP. Hồ Chí Minh,229,1792,https://shopee.vn/keishou_store,2026-03-19 16:12:51
7434,460405592,Huynhnhu store,0,0,344,4.91844,285,57.0,TP. Hồ Chí Minh,68,292,https://shopee.vn/huynhnhustore01,2026-03-19 16:12:56
7435,461025904,MOBANINA GLOBAL,0,0,9488,4.719966,18335,100.0,Quốc Tế,19987,19744,https://shopee.vn/smile1.vn,2026-03-19 16:13:00
7436,462063061,"SMED.,JSC",0,0,2082,4.898227,2594,94.0,Hà Nội,62,2656,https://shopee.vn/smed.jsc,2026-03-19 16:13:03
7437,462086339,Kim Anh Dụng Cụ Phun Xăm-Spa,0,0,57,4.671329,268,100.0,Hà Nội,215,293,https://shopee.vn/kimanhdungcuphunxam,2026-03-19 16:13:08
7438,463618328,An Lành Miền Nam,0,0,8769,4.875483,19024,97.0,TP. Hồ Chí Minh,45,19634,https://shopee.vn/wax_long_an_lanh,2026-03-19 16:13:13
7439,463632466,Gaden Store,0,0,2548,4.59433,5604,11.0,Hà Nội,37,6280,https://shopee.vn/gaden.vn,2026-03-19 16:13:18
7440,466636908,Shina Pharma Global Store,0,0,3248,4.877648,8323,100.0,TP. Hồ Chí Minh,258,8585,https://shopee.vn/shinapharma,2026-03-19 16:13:21
7441,468937411,NK HOME SG,0,0,631,4.989011,95,100.0,TP. Hồ Chí Minh,30,95,https://shopee.vn/nkhomesg,2026-03-19 16:13:25
7442,469159017,JV Mart - Chăm sóc Nhà cửa,0,0,300,4.875,1381,95.0,TP. Hồ Chí Minh,273,1421,https://shopee.vn/_jvmart,2026-03-19 16:13:30
7443,470503141,White_Skin,0,0,12319,4.661561,4195,91.0,Đồng Nai,51,4566,https://shopee.vn/whiteskincosmetic,2026-03-19 16:13:35
7444,471823990,HAI NÉO SHOP mỹ phẩm cận date,0,0,62875,4.936309,68181,96.0,TP. Hồ Chí Minh,235,69141,https://shopee.vn/haineoshop,2026-03-19 16:13:39
7445,472261898,VNhair babershop,0,0,9043,4.753395,16921,68.0,Hà Nội,107,18070,https://shopee.vn/miphamtochana,2026-03-19 16:13:44
7446,473484130,CHUYÊN SỈ 24 ,0,0,3144,4.746089,4509,60.0,TP. Hồ Chí Minh,209,4845,https://shopee.vn/ken151220120,2026-03-19 16:13:47
7447,473992869,echogo.vn,0,0,21355,4.858953,9808,92.0,Quốc Tế,63,10158,https://shopee.vn/echogo.vn,2026-03-19 16:13:52
7448,475871848,ALICE BEAUTY,0,0,1494,4.851472,1434,31.0,Hà Nội,93,1487,https://shopee.vn/alicehnshop,2026-03-19 16:13:57
7449,477188628,Sweetcorea.vn,0,0,4364,4.93858,3240,25.0,Quốc Tế,495,3291,https://shopee.vn/sweetcorea.vn,2026-03-19 16:14:00
7450,478338543,xixon.auth,0,0,1311,4.916279,213,60.0,Quảng Ngãi,313,216,https://shopee.vn/yenbeauty2,2026-03-19 16:14:04
7451,478876713,MINH KHÔI - PHARMACY,0,0,4442,4.951765,881,100.0,TP. Hồ Chí Minh,59,888,https://shopee.vn/minhkhoi.pharmacy,2026-03-19 16:14:09
7452,479839786,The Herbal Lab - Bột hữu cơ,0,0,15195,4.911436,28542,99.0,Hà Nội,35,29065,https://shopee.vn/thelab.store,2026-03-19 16:14:13
7453,480914159,BB Bodymist US,0,0,1181,4.901945,1236,100.0,TP. Hồ Chí Minh,30,1266,https://shopee.vn/bb_store_066,2026-03-19 16:14:17
7454,482304608,RockSweet.vn,0,0,19315,4.924097,20788,100.0,Quốc Tế,83,21151,https://shopee.vn/rocksweet.vn,2026-03-19 16:14:21
7455,482466696,StoreEVA,0,0,57709,4.848444,8719,86.0,Hà Nội,29,9041,https://shopee.vn/storeeva2026,2026-03-19 16:14:26
7456,485497369,JOYSTYLE,0,0,15150,4.820257,682,95.0,Hà Nội,177,718,https://shopee.vn/joystylevn,2026-03-19 16:14:30
7457,492651922,One Pharmacy,0,0,4803,4.843245,3072,100.0,Đà Nẵng,1004,3192,https://shopee.vn/onepharmacy,2026-03-19 16:14:35
7458,494284174,Thái Hương Comestic,0,0,20565,4.702128,55,0.0,Hà Nội,34,59,https://shopee.vn/thanhtrung03082003,2026-03-19 16:14:39
7459,494593635,Thời trang Mila,0,0,112001,4.812088,111130,100.0,Hà Nội,299,116368,https://shopee.vn/hearts_rabbit,2026-03-19 16:14:43
7460,495634489,Nước màu Bến Tre,0,0,76,4.917127,181,100.0,TP. Hồ Chí Minh,9,184,https://shopee.vn/nuocmau_bentre,2026-03-19 16:14:46
7461,498257576,Diệu Nhiên Cosmetics Đà Nẵng,0,0,1103,4.933333,229,78.0,Đà Nẵng,176,231,https://shopee.vn/shopdieunhienn,2026-03-19 16:14:50
7462,499358118,Florasis Hoa Tây Tử Official,0,0,73825,4.925689,11795,100.0,Quốc Tế,114,11999,https://shopee.vn/florasis.vn,2026-03-19 16:14:53
7463,499969323,Pap Japan,0,0,2232,4.961625,450,100.0,Đà Nẵng,65,453,https://shopee.vn/papshop.japan,2026-03-19 16:14:58
7464,500005127,gnart_beauty,0,0,2169,4.837302,254,57.0,TP. Hồ Chí Minh,19,265,https://shopee.vn/mytrangmf,2026-03-19 16:15:02
7465,510839957,NGA ĐINH CLOTHING,0,0,4920,4.906238,2762,40.0,TP. Hồ Chí Minh,22,2822,https://shopee.vn/ngadinh.clothing,2026-03-19 16:15:07
7466,517139144,AB Beauty World Store,0,0,2071,4.911278,1343,78.0,TP. Hồ Chí Minh,1246,1372,https://shopee.vn/abbeautyworld_store,2026-03-19 16:15:11
7467,517940005,Bow Beauty Cosmetic,0,0,4270,4.939408,2298,97.0,TP. Hồ Chí Minh,82,2326,https://shopee.vn/bow_beauty_cosmetic,2026-03-19 16:15:15
7468,525970911,shop EnB,0,0,14,4.936709,82,90.0,Hà Nội,20,83,https://shopee.vn/duyben_22,2026-03-19 16:15:19
7469,528691588,Dung Shop CT,0,0,134,4.905057,968,100.0,Cần Thơ,25,985,https://shopee.vn/dungshopct,2026-03-19 16:15:23
7470,534903305,Haan.beauty,0,0,2672,4.775595,1018,0.0,TP. Hồ Chí Minh,17,1076,https://shopee.vn/haan.beau,2026-03-19 16:15:28
7471,535235269,Nhà Thuốc Bảo Ngân 2,0,0,413,4.913043,231,50.0,TP. Hồ Chí Minh,80,236,https://shopee.vn/nhathuocbaongan,2026-03-19 16:15:33
7472,543269661,Bông Anh Cosmetic,0,0,7249,4.974572,13061,100.0,Hà Nội,225,13107,https://shopee.vn/bonganhcosmetic,2026-03-19 16:15:37
7473,543388772,DÂU XINHCOSMETICS,0,0,14946,4.922041,16504,97.0,TP. Hồ Chí Minh,219,16782,https://shopee.vn/dauxinhcosmetics9394,2026-03-19 16:15:40
7474,546128659,Colybeauty.vn,0,0,42022,4.816143,48955,100.0,Quốc Tế,817,51367,https://shopee.vn/colybeauty.vn,2026-03-19 16:15:44
7475,547176743,DIVA SHOPPING,0,0,28264,4.614746,44018,95.0,TP. Hồ Chí Minh,191,48939,https://shopee.vn/divashop1994,2026-03-19 16:15:48
7476,552023695,Zela Beauty,0,0,4314,4.823283,5615,100.0,Hà Nội,63,5847,https://shopee.vn/zelabeauty.store,2026-03-19 16:15:53
7477,553188349,MTStore668,0,0,9296,4.883588,1083,100.0,TP. Hồ Chí Minh,95,1113,https://shopee.vn/mtstore668,2026-03-19 16:15:57
7478,557908064,Phụ Liệu Tóc TP ,0,0,141,4.900312,332,91.0,TP. Hồ Chí Minh,636,339,https://shopee.vn/lethuy2788,2026-03-19 16:16:01
7479,558881872,tipsy.goods,0,0,23051,4.945697,2917,93.0,TP. Hồ Chí Minh,180,2957,https://shopee.vn/tipsy.goods,2026-03-19 16:16:06
7480,559447290,Tạp Hoá Ngọc Trân 67,0,0,1097,4.897226,1658,100.0,An Giang,258,1699,https://shopee.vn/ngoctran67cmag,2026-03-19 16:16:10
7481,560751823,Go Moon Shop,0,0,140027,4.930133,35301,96.0,TP. Hồ Chí Minh,114,35844,https://shopee.vn/gomoonshop,2026-03-19 16:16:16
7482,560866472,SHOP ANH CHÍ HỌC LẠC,0,0,25,4.899083,110,75.0,TP. Hồ Chí Minh,53,114,https://shopee.vn/bachhoatonghop3979,2026-03-19 16:16:20
7483,565141601,Genuine Cosmetics37,0,0,1446,4.880342,820,89.0,Hà Nội,65,845,https://shopee.vn/genuine_cometics37,2026-03-19 16:16:25
7484,572773153,Doctor Tea Shop,0,0,27,4.823529,17,82.0,TP. Hồ Chí Minh,78,18,https://shopee.vn/thutin06,2026-03-19 16:16:29
7485,573191578,ForYouKor,0,0,575,4.960317,257,100.0,Quốc Tế,209,258,https://shopee.vn/jio1108ym.vn,2026-03-19 16:16:34
7486,573294584,Hyamin Premium,0,0,361,4.898936,187,34.0,Nghệ An,12,193,https://shopee.vn/hyamin_premium,2026-03-19 16:16:39
7487,583685733,Suongdang4,0,0,8,4.880952,45,57.0,Bà Rịa - Vũng Tàu,85,46,https://shopee.vn/suongdang4,2026-03-19 16:16:43
7488,588505727,EELHOEMALL,0,0,464,4.713551,548,100.0,Quốc Tế,70,592,https://shopee.vn/eelhoemall.vn,2026-03-19 16:16:48
7489,590446060,shopxinh28052021,0,0,301,4.821526,726,75.0,Long An,98,757,https://shopee.vn/shopxinh28052021,2026-03-19 16:16:52
7490,592785391,Nhà Ưng,0,0,2070,4.750866,25393,99.0,Hà Nội,116,27033,https://shopee.vn/dutilingvingstore_,2026-03-19 16:16:57
7491,593949080,Siêu thị Thảo Tiên,0,0,7451,4.886231,26629,93.0,Hà Nội,631,27340,https://shopee.vn/taphoa_thaotien,2026-03-19 16:17:02
7492,597991645,Cô Dược Sĩ Nhỏ,0,0,75,4.939076,483,100.0,TP. Hồ Chí Minh,11,489,https://shopee.vn/coduocsinho,2026-03-19 16:17:05
7493,599866855,Bouquet Garni Store,0,0,1629,4.885194,1282,74.0,Quốc Tế,15,1323,https://shopee.vn/bouquetgarni_official.vn,2026-03-19 16:17:09
7494,606821687,SHOP__THIÊN KIM,0,0,6167,4.921254,4066,100.0,Bạc Liêu,163,4135,https://shopee.vn/shop_thien.kim,2026-03-19 16:17:13
7495,613520098,LYO BEAUTY & HEALTH,0,0,31395,4.882132,5794,100.0,Thừa Thiên Huế,538,5955,https://shopee.vn/lyo.official.store,2026-03-19 16:17:17
7496,617012908,Bye Bye Blemish Vietnam,0,0,47185,4.929028,8255,99.0,TP. Hồ Chí Minh,49,8406,https://shopee.vn/byebyeblemishvn_officialstore,2026-03-19 16:17:22
7497,618530904,FLOSLEK (ĐẠI LÝ FLOSLEK),0,0,75295,4.918774,5028,100.0,TP. Hồ Chí Minh,48,5125,https://shopee.vn/floslek,2026-03-19 16:17:25
7498,620118486,ByKoMi,0,0,148,5.0,34,62.0,TP. Hồ Chí Minh,11,34,https://shopee.vn/kamicutee,2026-03-19 16:17:30
7499,623446517,Elesa,0,0,4317,4.918126,13841,100.0,Hà Nội,37,14155,https://shopee.vn/elesa_official,2026-03-19 16:17:34
7500,623829909,BFO Beauty Store,0,0,75235,4.854602,12463,100.0,TP. Hồ Chí Minh,24,12918,https://shopee.vn/bfobeautystore,2026-03-19 16:17:39
7501,624825077,hueluong015,0,0,71,4.861472,238,100.0,Hưng Yên,56,244,https://shopee.vn/anvyshop8386,2026-03-19 16:17:42
7502,627910452,Phụ liệu tóc Anh Hoàng,0,0,17,4.919463,155,100.0,Đồng Nai,28,156,https://shopee.vn/anhhoang132003,2026-03-19 16:17:46
7503,633912927,Cây Rơm Cosmetics & Beauty,0,0,20583,4.907274,7923,67.0,Hà Nội,455,8104,https://shopee.vn/cayrombeauty,2026-03-19 16:17:50
7504,636955898,Kim Nguyên Bến Tre,0,0,1761,4.804416,1862,90.0,Bến Tre,111,1951,https://shopee.vn/kimnguyenbentre,2026-03-19 16:17:53
7505,640139407,NHỚ ST,0,0,362,4.925221,1493,92.0,TP. Hồ Chí Minh,181,1517,https://shopee.vn/thulinh0814,2026-03-19 16:17:58
7506,645019752,SUNNY SHOP ,0,0,14311,4.845679,16816,96.0,TP. Hồ Chí Minh,66,17431,https://shopee.vn/sunnyshop278,2026-03-19 16:18:02
7507,647479619,Forever Young Cosmetic Korea,0,0,17,4.4,8,57.0,TP. Hồ Chí Minh,26,10,https://shopee.vn/fycosmetickorea,2026-03-19 16:18:07
7508,650253782,Nhà Thuốc Quỳnh Hương 2,0,0,1057,4.899041,1802,63.0,Hà Nội,364,1837,https://shopee.vn/shop_tpcn_chinhhang,2026-03-19 16:18:11
